0.1 4 43.7091 29.8403 0
0.1 5 27.3427 38.4078 0
0.1 6 52.8603 48.0934 0
0.1 7 83.5287 7.16464 0
0.1 8 2.11346 36.8642 0
0.1 9 14.1255 86.9585 0
0.1 10 79.8161 80.0838 0
0.1 11 67.8796 11.9271 0
0.1 12 14.4353 53.7348 0
0.1 13 10.6478 41.3841 0
0.1 14 77.3276 73.6629 0
0.1 15 13.6183 1.90516 0
0.2 4 43.6594 29.9271 0
0.2 5 27.4198 38.4715 0
0.2 6 52.8311 48.189 0
0.2 7 83.4495 7.22568 0
0.2 8 2.20507 36.9043 0
0.2 9 14.2159 86.9157 0
0.2 10 79.7164 80.0765 0
0.2 11 67.8712 12.0267 0
0.2 12 14.5353 53.7323 0
0.2 13 10.7049 41.3019 0
0.2 14 77.2319 73.634 0
0.2 15 13.7148 1.93135 0
0.3 4 43.6098 30.0139 0
0.3 5 27.4969 38.5352 0
0.3 6 52.8019 48.2846 0
0.3 7 83.3702 7.28672 0
0.3 8 2.29669 36.9444 0
0.3 9 14.3063 86.873 0
0.3 10 79.6167 80.0692 0
0.3 11 67.8628 12.1264 0
0.3 12 14.6352 53.7298 0
0.3 13 10.7619 41.2198 0
0.3 14 77.1362 73.6051 0
0.3 15 13.8114 1.95753 0
0.4 4 43.5602 30.1007 0
0.4 5 27.574 38.5989 0
0.4 6 52.7726 48.3803 0
0.4 7 83.291 7.34776 0
0.4 8 2.3883 36.9845 0
0.4 9 14.3967 86.8302 0
0.4 10 79.5169 80.0619 0
0.4 11 67.8545 12.226 0
0.4 12 14.7352 53.7272 0
0.4 13 10.819 41.1377 0
0.4 14 77.0405 73.5761 0
0.4 15 13.9079 1.98372 0
0.5 4 43.5105 30.1875 0
0.5 5 27.6511 38.6626 0
0.5 6 52.7434 48.4759 0
0.5 7 83.2118 7.4088 0
0.5 8 2.47992 37.0246 0
0.5 9 14.4871 86.7875 0
0.5 10 79.4172 80.0546 0
0.5 11 67.8461 12.3257 0
0.5 12 14.8352 53.7247 0
0.5 13 10.8761 41.0556 0
0.5 14 76.9447 73.5472 0
0.5 15 14.0044 2.0099 0
0.6 4 43.4609 30.2743 0
0.6 5 27.7282 38.7262 0
0.6 6 52.7142 48.5715 0
0.6 7 83.1326 7.46984 0
0.6 8 2.57153 37.0646 0
0.6 9 14.5775 86.7447 0
0.6 10 79.3175 80.0473 0
0.6 11 67.8377 12.4253 0
0.6 12 14.9351 53.7222 0
0.6 13 10.9331 40.9735 0
0.6 14 76.849 73.5183 0
0.6 15 14.1009 2.03609 0
0.7 4 43.4113 30.3611 0
0.7 5 27.8053 38.7899 0
0.7 6 52.685 48.6672 0
0.7 7 83.0534 7.53088 0
0.7 8 2.66315 37.1047 0
0.7 9 14.6679 86.702 0
0.7 10 79.2177 80.04 0
0.7 11 67.8294 12.525 0
0.7 12 15.0351 53.7197 0
0.7 13 10.9902 40.8913 0
0.7 14 76.7533 73.4894 0
0.7 15 14.1974 2.06227 0
0.8 4 43.3616 30.448 0
0.8 5 27.8824 38.8536 0
0.8 6 52.6558 48.7628 0
0.8 7 82.9742 7.59192 0
0.8 8 2.75476 37.1448 0
0.8 9 14.7583 86.6592 0
0.8 10 79.118 80.0327 0
0.8 11 67.821 12.6246 0
0.8 12 15.1351 53.7171 0
0.8 13 11.0472 40.8092 0
0.8 14 76.6576 73.4605 0
0.8 15 14.2939 2.08846 0
0.9 4 43.312 30.5348 0
0.9 5 27.9595 38.9173 0
0.9 6 52.6266 48.8585 0
0.9 7 82.895 7.65296 0
0.9 8 2.84638 37.1849 0
0.9 9 14.8487 86.6165 0
0.9 10 79.0183 80.0254 0
0.9 11 67.8126 12.7243 0
0.9 12 15.235 53.7146 0
0.9 13 11.1043 40.7271 0
0.9 14 76.5618 73.4315 0
0.9 15 14.3904 2.11464 0
1 4 43.2624 30.6216 0
1 5 28.0366 38.981 0
1 6 52.5974 48.9541 0
1 7 82.8158 7.71399 0
1 8 2.938 37.225 0
1 9 14.9391 86.5737 0
1 10 78.9185 80.0181 0
1 11 67.8042 12.8239 0
1 12 15.335 53.7121 0
1 13 11.1614 40.645 0
1 14 76.4661 73.4026 0
1 15 14.4869 2.14082 0
1.1 4 43.2127 30.7084 0
1.1 5 28.1137 39.0447 0
1.1 6 52.5682 49.0497 0
1.1 7 82.7366 7.77503 0
1.1 8 3.02961 37.2651 0
1.1 9 15.0295 86.531 0
1.1 10 78.8188 80.0108 0
1.1 11 67.7959 12.9236 0
1.1 12 15.435 53.7096 0
1.1 13 11.2184 40.5628 0
1.1 14 76.3704 73.3737 0
1.1 15 14.5834 2.16701 0
1.2 4 43.1631 30.7952 0
1.2 5 28.1908 39.1083 0
1.2 6 52.539 49.1454 0
1.2 7 82.6574 7.83607 0
1.2 8 3.12123 37.3051 0
1.2 9 15.1199 86.4882 0
1.2 10 78.7191 80.0035 0
1.2 11 67.7875 13.0232 0
1.2 12 15.5349 53.7071 0
1.2 13 11.2755 40.4807 0
1.2 14 76.2746 73.3448 0
1.2 15 14.6799 2.19319 0
1.3 4 43.1134 30.882 0
1.3 5 28.2679 39.172 0
1.3 6 52.5097 49.241 0
1.3 7 82.5781 7.89711 0
1.3 8 3.21284 37.3452 0
1.3 9 15.2103 86.4455 0
1.3 10 78.6193 79.9963 0
1.3 11 67.7791 13.1229 0
1.3 12 15.6349 53.7045 0
1.3 13 11.3325 40.3986 0
1.3 14 76.1789 73.3159 0
1.3 15 14.7765 2.21938 0
1.4 4 43.0638 30.9688 0
1.4 5 28.345 39.2357 0
1.4 6 52.4805 49.3367 0
1.4 7 82.4989 7.95815 0
1.4 8 3.30446 37.3853 0
1.4 9 15.3007 86.4027 0
1.4 10 78.5196 79.989 0
1.4 11 67.7708 13.2225 0
1.4 12 15.7349 53.702 0
1.4 13 11.3896 40.3165 0
1.4 14 76.0832 73.2869 0
1.4 15 14.873 2.24556 0
1.5 4 43.0142 31.0556 0
1.5 5 28.4221 39.2994 0
1.5 6 52.4513 49.4323 0
1.5 7 82.4197 8.01919 0
1.5 8 3.39607 37.4254 0
1.5 9 15.3911 86.36 0
1.5 10 78.4199 79.9817 0
1.5 11 67.7624 13.3222 0
1.5 12 15.8349 53.6995 0
1.5 13 11.4467 40.2344 0
1.5 14 75.9875 73.258 0
1.5 15 14.9695 2.27175 0
1.6 4 42.9645 31.1424 0
1.6 5 28.4992 39.3631 0
1.6 6 52.4221 49.5279 0
1.6 7 82.3405 8.08023 0
1.6 8 3.48769 37.4655 0
1.6 9 15.4815 86.3172 0
1.6 10 78.3201 79.9744 0
1.6 11 67.754 13.4218 0
1.6 12 15.9348 53.697 0
1.6 13 11.5037 40.1522 0
1.6 14 75.8917 73.2291 0
1.6 15 15.066 2.29793 0
1.7 4 42.9149 31.2293 0
1.7 5 28.5763 39.4267 0
1.7 6 52.3929 49.6236 0
1.7 7 82.2613 8.14127 0
1.7 8 3.5793 37.5056 0
1.7 9 15.5719 86.2745 0
1.7 10 78.2204 79.9671 0
1.7 11 67.7456 13.5215 0
1.7 12 16.0348 53.6944 0
1.7 13 11.5608 40.0701 0
1.7 14 75.796 73.2002 0
1.7 15 15.1625 2.32412 0
1.8 4 42.8653 31.3161 0
1.8 5 28.6535 39.4904 0
1.8 6 52.3637 49.7192 0
1.8 7 82.1821 8.20231 0
1.8 8 3.67092 37.5456 0
1.8 9 15.6623 86.2317 0
1.8 10 78.1207 79.9598 0
1.8 11 67.7373 13.6211 0
1.8 12 16.1348 53.6919 0
1.8 13 11.6178 39.988 0
1.8 14 75.7003 73.1712 0
1.8 15 15.259 2.3503 0
1.9 4 42.8156 31.4029 0
1.9 5 28.7306 39.5541 0
1.9 6 52.3345 49.8148 0
1.9 7 82.1029 8.26334 0
1.9 8 3.76254 37.5857 0
1.9 9 15.7527 86.189 0
1.9 10 78.0209 79.9525 0
1.9 11 67.7289 13.7208 0
1.9 12 16.2347 53.6894 0
1.9 13 11.6749 39.9059 0
1.9 14 75.6046 73.1423 0
1.9 15 15.3555 2.37648 0
2 4 42.766 31.4897 0
2 5 28.8077 39.6178 0
2 6 52.3053 49.9105 0
2 7 82.0237 8.32438 0
2 8 3.85415 37.6258 0
2 9 15.8431 86.1462 0
2 10 77.9212 79.9452 0
2 11 67.7205 13.8204 0
2 12 16.3347 53.6869 0
2 13 11.732 39.8237 0
2 14 75.5088 73.1134 0
2 15 15.452 2.40267 0
2.1 4 42.7164 31.5765 0
2.1 5 28.8848 39.6815 0
2.1 6 52.276 50.0061 0
2.1 7 81.9445 8.38542 0
2.1 8 3.94577 37.6659 0
2.1 9 15.9335 86.1035 0
2.1 10 77.8215 79.9379 0
2.1 11 67.7122 13.9201 0
2.1 12 16.4347 53.6844 0
2.1 13 11.789 39.7416 0
2.1 14 75.4131 73.0845 0
2.1 15 15.5485 2.42885 0
2.2 4 42.6667 31.6633 0
2.2 5 28.9619 39.7452 0
2.2 6 52.2468 50.1018 0
2.2 7 81.8653 8.44646 0
2.2 8 4.03738 37.706 0
2.2 9 16.0239 86.0607 0
2.2 10 77.7217 79.9306 0
2.2 11 67.7038 14.0197 0
2.2 12 16.5346 53.6818 0
2.2 13 11.8461 39.6595 0
2.2 14 75.3174 73.0556 0
2.2 15 15.6451 2.45504 0
2.3 4 42.6171 31.7501 0
2.3 5 29.039 39.8088 0
2.3 6 52.2176 50.1974 0
2.3 7 81.786 8.5075 0
2.3 8 4.129 37.746 0
2.3 9 16.1143 86.018 0
2.3 10 77.622 79.9233 0
2.3 11 67.6954 14.1194 0
2.3 12 16.6346 53.6793 0
2.3 13 11.9031 39.5774 0
2.3 14 75.2217 73.0266 0
2.3 15 15.7416 2.48122 0
2.4 4 42.5674 31.8369 0
2.4 5 29.1161 39.8725 0
2.4 6 52.1884 50.293 0
2.4 7 81.7068 8.56854 0
2.4 8 4.22061 37.7861 0
2.4 9 16.2047 85.9752 0
2.4 10 77.5222 79.916 0
2.4 11 67.687 14.219 0
2.4 12 16.7346 53.6768 0
2.4 13 11.9602 39.4953 0
2.4 14 75.1259 72.9977 0
2.4 15 15.8381 2.50741 0
2.5 4 42.5178 31.9237 0
2.5 5 29.1932 39.9362 0
2.5 6 52.1592 50.3887 0
2.5 7 81.6276 8.62958 0
2.5 8 4.31223 37.8262 0
2.5 9 16.2951 85.9325 0
2.5 10 77.4225 79.9087 0
2.5 11 67.6787 14.3187 0
2.5 12 16.8345 53.6743 0
2.5 13 12.0173 39.4131 0
2.5 14 75.0302 72.9688 0
2.5 15 15.9346 2.53359 0
2.6 4 42.4682 32.0106 0
2.6 5 29.2703 39.9999 0
2.6 6 52.13 50.4843 0
2.6 7 81.5484 8.69062 0
2.6 8 4.40384 37.8663 0
2.6 9 16.3855 85.8897 0
2.6 10 77.3228 79.9014 0
2.6 11 67.6703 14.4183 0
2.6 12 16.9345 53.6717 0
2.6 13 12.0743 39.331 0
2.6 14 74.9345 72.9399 0
2.6 15 16.0311 2.55978 0
2.7 4 42.4185 32.0974 0
2.7 5 29.3474 40.0636 0
2.7 6 52.1008 50.5799 0
2.7 7 81.4692 8.75166 0
2.7 8 4.49546 37.9064 0
2.7 9 16.4759 85.847 0
2.7 10 77.223 79.8941 0
2.7 11 67.6619 14.518 0
2.7 12 17.0345 53.6692 0
2.7 13 12.1314 39.2489 0
2.7 14 74.8387 72.911 0
2.7 15 16.1276 2.58596 0
2.8 4 42.3689 32.1842 0
2.8 5 29.4245 40.1273 0
2.8 6 52.0716 50.6756 0
2.8 7 81.39 8.81269 0
2.8 8 4.58708 37.9465 0
2.8 9 16.5663 85.8042 0
2.8 10 77.1233 79.8868 0
2.8 11 67.6536 14.6176 0
2.8 12 17.1344 53.6667 0
2.8 13 12.1885 39.1668 0
2.8 14 74.743 72.882 0
2.8 15 16.2241 2.61215 0
2.9 4 42.3193 32.271 0
2.9 5 29.5016 40.1909 0
2.9 6 52.0424 50.7712 0
2.9 7 81.3108 8.87373 0
2.9 8 4.67869 37.9865 0
2.9 9 16.6567 85.7615 0
2.9 10 77.0236 79.8795 0
2.9 11 67.6452 14.7173 0
2.9 12 17.2344 53.6642 0
2.9 13 12.2455 39.0846 0
2.9 14 74.6473 72.8531 0
2.9 15 16.3206 2.63833 0
3 4 42.2696 32.3578 0
3 5 29.5787 40.2546 0
3 6 52.0131 50.8669 0
3 7 81.2316 8.93477 0
3 8 4.77031 38.0266 0
3 9 16.7471 85.7187 0
3 10 76.9238 79.8723 0
3 11 67.6368 14.8169 0
3 12 17.3344 53.6616 0
3 13 12.3026 39.0025 0
3 14 74.5516 72.8242 0
3 15 16.4171 2.66451 0
3.1 4 42.22 32.4446 0
3.1 5 29.6558 40.3183 0
3.1 6 51.9839 50.9625 0
3.1 7 81.1524 8.99581 0
3.1 8 4.86192 38.0667 0
3.1 9 16.8375 85.676 0
3.1 10 76.8241 79.865 0
3.1 11 67.6284 14.9166 0
3.1 12 17.4343 53.6591 0
3.1 13 12.3596 38.9204 0
3.1 14 74.4558 72.7953 0
3.1 15 16.5137 2.6907 0
3.2 4 42.1704 32.5314 0
3.2 5 29.7329 40.382 0
3.2 6 51.9547 51.0581 0
3.2 7 81.0732 9.05685 0
3.2 8 4.95354 38.1068 0
3.2 9 16.9279 85.6332 0
3.2 10 76.7244 79.8577 0
3.2 11 67.6201 15.0162 0
3.2 12 17.5343 53.6566 0
3.2 13 12.4167 38.8383 0
3.2 14 74.3601 72.7664 0
3.2 15 16.6102 2.71688 0
3.3 4 42.1207 32.6182 0
3.3 5 29.81 40.4457 0
3.3 6 51.9255 51.1538 0
3.3 7 80.9939 9.11789 0
3.3 8 5.04515 38.1469 0
3.3 9 17.0183 85.5905 0
3.3 10 76.6246 79.8504 0
3.3 11 67.6117 15.1159 0
3.3 12 17.6343 53.6541 0
3.3 13 12.4738 38.7562 0
3.3 14 74.2644 72.7374 0
3.3 15 16.7067 2.74307 0
3.4 4 42.0711 32.705 0
3.4 5 29.8871 40.5093 0
3.4 6 51.8963 51.2494 0
3.4 7 80.9147 9.17893 0
3.4 8 5.13677 38.187 0
3.4 9 17.1087 85.5477 0
3.4 10 76.5249 79.8431 0
3.4 11 67.6033 15.2155 0
3.4 12 17.7342 53.6516 0
3.4 13 12.5308 38.674 0
3.4 14 74.1687 72.7085 0
3.4 15 16.8032 2.76925 0
3.5 4 42.0214 32.7919 0
3.5 5 29.9642 40.573 0
3.5 6 51.8671 51.3451 0
3.5 7 80.8355 9.23997 0
3.5 8 5.22838 38.227 0
3.5 9 17.1991 85.505 0
3.5 10 76.4252 79.8358 0
3.5 11 67.595 15.3152 0
3.5 12 17.8342 53.649 0
3.5 13 12.5879 38.5919 0
