0 0 0 0
1 66 0 0
2 132 0 0
3 198 0 0
4 0 66 0
5 66 66 0
6 132 66 0
7 198 66 0
8 0 132 0
9 66 132 0
10 132 132 0
11 198 132 0
12 0 198 0
13 66 198 0
14 132 198 0
15 198 198 0
16 109.763 118.569 0
17 171.589 108.977 0
18 129.179 76.8763 0
19 11.3426 192.733 0
